	country	superCategory	category	subCategory	dimensions	weight	inventoryClassification	skuCode	skuStub	createdAt	timestamp	referenceImage	Approved	clientName	nexprtSkuCode	orderId	approved	old_id	costs.rawMaterialCost	costs.processingCost	costs.finishingCost	costs.polishingCost	costs.packagingCost	costs.fobCost	costs.total	estBOM.finishedMaterials	estBOM.packagingAndLogistics	estBOM.masterSpecifications.length	estBOM.masterSpecifications.breadth	estBOM.masterSpecifications.depth	estBOM.masterSpecifications.numSKUs	estBOM.masterSpecifications.material	estBOM.attachmentsSelected	skuDimensions.length	skuDimensions.breadth	skuDimensions.depth	marginStuff.margin	marginStuff.rejectionRate	approvalTimestamp	estBOM.packagingObjects	estBOM.skuFpSteps.finishing.processes	estBOM.skuFpSteps.finishing.costs	estBOM.skuFpSteps.finishing.options	estBOM.skuFpSteps.polishing.processes	estBOM.skuFpSteps.polishing.costs	estBOM.skuFpSteps.polishing.options	costs.miscCost	estBOM.miscellaneous	estNumSKUs	productCategory	targetPrice	validationFlags	costs.fixedCosts	estBOM.fixedExpenses	marginStuff.nexprtMargin	marginStuff.intermediaryMargin	estBOM.masterSpecifications	validationFlags.nexprtMargin	validationFlags.rejectionRate	validationFlags.intermediaryMargin	buyerCode	id
0	IN	Hard goods	Tabletops and decoratives	Candleholders	[7.4, 7.4, 12]	0.2	Domestic	NXA101010001-01	NXA101010001	2022-01-21 13:26:32.710000	[datetime.datetime(2022, 1, 21, 13, 26, 32, 710000)]	https://master-catalogue.s3.ap-south-1.amazonaws.com/9817e14c-562e-4533-b6b5-073e6dffc171.jpg																																																		
1	IN	Hard goods	Other	Other				NXA102010001-01	NXA102010001		['2021-11-20 08:49:15.668000']	https://pricing-tool.s3.ap-south-1.amazonaws.com/QPMtbyN5shY4Z9bJz0W4.png	False	wilko	page 21	oid000548	False	oid000548-page 21	661.1257813717709	628.9010157833022	137.2	69.1	302.8112613125	106.37650760356581	1905.514566071139	[{'index': 2, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Rectangle', 'numUnits': 2, 'rawMaterialCost': 191.999616, 'processing': '102-Metal furniture-KD-Lightweight (20 g)-', 'processingCost': 249.59950080000002, 'polishing': '68-All Materials-Matte-Standard-', 'polishingCost': 22.5, 'finishing': '71-Powder coating Pipe/Rod/Sheet-1 side/Wire-Gold-Standard-', 'finishingCost': 45, 'weight': 1.9199961600000002, 'volume': 243.84000000000003, 'surfaceArea': 0, 'shapeLongSide': 15, 'shapeShortSide': 15, 'shapeDepth': None, 'materialLongSide': 20, 'grade': 'Standard', 'materialThickness': 1, 'materialShortSide': 20}, {'index': 3, 'material': 'Glass', 'materialType': 'Clear', 'shape': 'Rectangle', 'numUnits': 1, 'rawMaterialCost': 78.125, 'processing': '', 'processingCost': 0, 'polishing': '', 'polishingCost': 0, 'finishing': '', 'finishingCost': 0, 'weight': 0, 'volume': 0, 'surfaceArea': 1.5625, 'shapeLongSide': 15, 'shapeShortSide': 15, 'shapeDepth': None, 'materialLongSide': None, 'grade': '5mm', 'materialThickness': None, 'materialShortSide': None}, {'index': 4, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Segment', 'numUnits': 4, 'rawMaterialCost': 25.599948800000007, 'processing': '102-Metal furniture-KD-Lightweight (20 g)-', 'processingCost': 33.27993344000001, 'polishing': '68-All Materials-Matte-Standard-', 'polishingCost': 6, 'finishing': '71-Powder coating Pipe/Rod/Sheet-1 side/Wire-Gold-Standard-', 'finishingCost': 12, 'weight': 0.25599948800000005, 'volume': 32.51200000000001, 'surfaceArea': 0, 'shapeLongSide': 4, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 20, 'grade': 'Standard', 'materialThickness': 1, 'materialShortSide': 20}, {'index': 6, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Ellipse', 'numUnits': 2, 'rawMaterialCost': 265.40121657177093, 'processing': '102-Metal furniture-KD-Lightweight (20 g)-', 'processingCost': 345.0215815433022, 'polishing': '68-All Materials-Matte-Standard-', 'polishingCost': 39.599999999999994, 'finishing': '71-Powder coating Pipe/Rod/Sheet-1 side/Wire-Gold-Standard-', 'finishingCost': 79.19999999999999, 'weight': 2.654012165717709, 'volume': 337.0602191665874, 'surfaceArea': 0, 'shapeLongSide': 26.4, 'shapeShortSide': 26.4, 'shapeDepth': None, 'materialLongSide': 20, 'grade': 'Standard', 'materialThickness': 1, 'materialShortSide': 20}]	[{'objLength': 19.5, 'objBreadth': 19.5, 'objDepth': 5, 'thermocol': True, 'cartonMaterial': '55-5ply-No printing-', 'bubbleWrap': False, 'polyWrap': True, 'packingCost': 122.8112613125, 'cartonCost': 47.653124999999996, 'thermocolCost': 64.90813631249999, 'polyCost': 5.25, 'bubbleCost': 0, 'numUnits': 1}, {'objLength': 26, 'objBreadth': 26, 'objDepth': 3, 'thermocol': False, 'cartonMaterial': '132-No packaging-None-', 'bubbleWrap': True, 'polyWrap': True, 'packingCost': 26, 'cartonCost': 0, 'thermocolCost': 0, 'polyCost': 9.1, 'bubbleCost': 16.900000000000002, 'numUnits': 1}]	28.0	28.0	5.0	1.0	58-7ply-No printing-	[{'attachment': 'Tyres Rubber', 'numUnits': 4, 'cost': 100}]	30.0	15.0	26.0	0.1	0.05																								
2	IN	Hard goods	Other	Other				NXA102010002-01	NXA102010002		['2021-11-22 11:31:52.531000']	https://pricing-tool.s3.ap-south-1.amazonaws.com/XMHXfXgbksYpQRvF9cpC.png		at home	nxpt/ah/012	oid000551	True	oid000551-nxpt/ah/012	701.7144295575993	255.39064880245243	248.75	149.25	458.7678069895833	222.3051914001049	2036.1780767497398	[{'index': 1, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Ellipse', 'numUnits': 2, 'rawMaterialCost': 188.19358993271032, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 225.8323079192524, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 1.8819358993271034, 'volume': 239.00633722721662, 'surfaceArea': 0, 'shapeLongSide': 26, 'shapeShortSide': 26, 'shapeDepth': None, 'materialLongSide': 12, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': 12}, {'index': 2, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Rectangle', 'numUnits': 2, 'rawMaterialCost': 4.591990816000001, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 5.510388979200001, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.04591990816000001, 'volume': 5.831840000000001, 'surfaceArea': 0, 'shapeLongSide': 26, 'shapeShortSide': 15, 'shapeDepth': None, 'materialLongSide': 0.5, 'grade': 'Standard', 'materialThickness': 0.7, 'materialShortSide': 0.5}, {'index': 3, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Segment', 'numUnits': 6, 'rawMaterialCost': 0.8399983200000001, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 1.0079979840000002, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.0083999832, 'volume': 1.0668000000000002, 'surfaceArea': 0, 'shapeLongSide': 5, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 0.5, 'grade': 'Standard', 'materialThickness': 0.7, 'materialShortSide': 0.5}, {'index': 4, 'material': 'Iron', 'materialType': 'Rod', 'shape': 'Segment', 'numUnits': 1, 'rawMaterialCost': 19.199961600000005, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 23.039953920000006, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.19199961600000004, 'volume': 24.384000000000004, 'surfaceArea': 0, 'shapeLongSide': 15, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 8, 'grade': 'Standard', 'materialThickness': None, 'materialShortSide': 8}, {'index': 6, 'material': 'Glass', 'materialType': 'Clear', 'shape': 'Rectangle', 'numUnits': 2, 'rawMaterialCost': 243.05555555555557, 'processing': '', 'processingCost': 0, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 12.152777777777779, 'volume': 0, 'surfaceArea': 4.861111111111112, 'shapeLongSide': 25, 'shapeShortSide': 14, 'shapeDepth': None, 'materialLongSide': None, 'grade': '5mm', 'materialThickness': None, 'materialShortSide': None}]		32.0	8.0	32.0	1.0	58-7ply-No printing-	[{'attachment': 'Tyres Rubber', 'numUnits': 4, 'cost': 100}]	26.0	15.0	31.0	0.2	0.04	['2021-11-23 11:00:40']	[{'objLength': 30.5, 'objBreadth': 19.5, 'objDepth': 7.5, 'thermocol': True, 'cartonMaterial': '55-5ply-No printing-', 'bubbleWrap': False, 'polyWrap': True, 'packingCost': 245.43447365624996, 'cartonCost': 79.05, 'thermocolCost': 152.28447365625, 'polyCost': 9.1, 'bubbleCost': 0, 'numUnits': 1}]	['70-Finishing-Powder coating Pipe/Rod-All colors-ex Gold-Standard-']	[248.75]	['Knock-down']	['68-Polish-All Materials-Matte-Standard-']	[149.25]	['Knock-down']																
3	IN	Hard goods	Other	Other				NXA102010003-01	NXA102010003		['2021-11-23 05:31:43.857000']	https://pricing-tool.s3.ap-south-1.amazonaws.com/jofHI2QBqn76JA8NlI5h.png		wilko	aaa	oid000548	False	oid000548-aaa	14.27377069175952	7.6126777022717445	30.099999999999998	6.449999999999999	1.363315	0.7596878290508653	60.55945122308213	[{'index': 1, 'material': 'Steel', 'materialType': 'Sheet', 'shape': 'Ellipse', 'numUnits': 1, 'rawMaterialCost': 14.27377069175952, 'processing': '98-Planter stand-KD-Light weight-', 'processingCost': 7.6126777022717445, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.0951584712783968, 'volume': 11.820928109117615, 'surfaceArea': 0, 'shapeLongSide': 4.83, 'shapeShortSide': 4.83, 'shapeDepth': None, 'materialLongSide': None, 'grade': '202 (18/0', 'materialThickness': 1, 'materialShortSide': None}]		9.66	9.66	6.0	20.0	58-7ply-No printing-	[]	4.3	4.3	0.5	0.2	0.03		[{'objLength': 5, 'objBreadth': 5, 'objDepth': 1, 'thermocol': False, 'cartonMaterial': '132-No packaging-None-', 'bubbleWrap': True, 'polyWrap': True, 'packingCost': 5, 'cartonCost': 0, 'thermocolCost': 0, 'polyCost': 1.75, 'bubbleCost': 3.25, 'numUnits': 1}]	['80-Finishing-EPL All products-All colors-Standard-']	[30.099999999999998]	['None']	['68-Polish-All Materials-Matte-Standard-']	[6.449999999999999]	['None']																
4	IN	Hard goods	Other	Other				NXA102010004-01	NXA102010004		['2021-11-24 06:54:30.799000']	https://pricing-tool.s3.ap-south-1.amazonaws.com/HSGyMzNXrc5kDJiNhC2J.png		wilko	asd	oid000501	False	oid000501-asd	13.502816194313606	9.820229959500805	12.25	5.25	1.1888888888888889	1.2060828526481384	43.21801789535144	[{'index': 1, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Rectangle', 'numUnits': 1, 'rawMaterialCost': 13.502816194313606, 'processing': '99-Planter pots--Light weight-', 'processingCost': 9.820229959500805, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.12275287449376006, 'volume': 15.589646240000008, 'surfaceArea': 0, 'shapeLongSide': 8.63, 'shapeShortSide': 3.5, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Premium', 'materialThickness': 0.8, 'materialShortSide': None}]		10.0	10.0	20.0	45.0	58-7ply-No printing-	[]	2.8	2.8	3.5	0.2	0.03		[{'objLength': 2.8, 'objBreadth': 2.8, 'objDepth': 3.5, 'thermocol': False, 'cartonMaterial': '132-No packaging-None-', 'bubbleWrap': True, 'polyWrap': True, 'packingCost': 3.5, 'cartonCost': 0, 'thermocolCost': 0, 'polyCost': 1.2249999999999999, 'bubbleCost': 2.275, 'numUnits': 1}]	['74-Finishing-Powder coating Sheet-2 side-All colors-ex Gold-Standard-']	[12.25]	['None']	['68-Polish-All Materials-Matte-Standard-']	[5.25]	['None']																
5	IN	Hard goods	Other	Other				NXA102010005-01	NXA102010005		['2021-11-24 09:19:05.104000']			at home	slide 11	odi000537	False	odi000537-slide 11	4470.416909150401	3231.8575362720003	637.5	337.5	248.75	334.32616675406405	9260.350612176466	[{'index': 1, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Segment', 'numUnits': 5, 'rawMaterialCost': 527.9989439999999, 'processing': '', 'processingCost': 0, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 5.2799894400000005, 'volume': 670.5600000000002, 'surfaceArea': 0, 'shapeLongSide': 55, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 20, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': 20}, {'index': 2, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Segment', 'numUnits': 6, 'rawMaterialCost': 161.27967744, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 193.535612928, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 1.6127967744, 'volume': 204.82560000000004, 'surfaceArea': 0, 'shapeLongSide': 14, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 20, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': 20}, {'index': 3, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Segment', 'numUnits': 4, 'rawMaterialCost': 268.79946240000004, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 322.55935488000006, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 2.6879946240000003, 'volume': 341.3760000000001, 'surfaceArea': 0, 'shapeLongSide': 35, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 20, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': 20}, {'index': 4, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Rectangle', 'numUnits': 4, 'rawMaterialCost': 284.987430024, 'processing': '105-Metal furniture-Non KD-Heavyweight (16g/18g)-', 'processingCost': 259.07948184, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 2.5907948184, 'volume': 329.0316, 'surfaceArea': 0, 'shapeLongSide': 85, 'shapeShortSide': 1.5, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 1, 'materialShortSide': None}, {'index': 5, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Rectangle', 'numUnits': 2, 'rawMaterialCost': 1032.6603346752001, 'processing': '105-Metal furniture-Non KD-Heavyweight (16g/18g)-', 'processingCost': 938.7821224320002, 'polishing': {'costs': [165], 'processes': ['68-Polish-All Materials-Matte-Standard-']}, 'finishing': {'costs': [], 'processes': []}, 'weight': 9.387821224320001, 'volume': 1192.2556800000002, 'surfaceArea': 0, 'shapeLongSide': 55, 'shapeShortSide': 14, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': None}, {'index': 6, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Rectangle', 'numUnits': 2, 'rawMaterialCost': 563.2692734592001, 'processing': '105-Metal furniture-Non KD-Heavyweight (16g/18g)-', 'processingCost': 512.062975872, 'polishing': {'costs': [90], 'processes': ['68-Polish-All Materials-Matte-Standard-']}, 'finishing': {'costs': [], 'processes': []}, 'weight': 5.120629758720001, 'volume': 650.3212800000001, 'surfaceArea': 0, 'shapeLongSide': 30, 'shapeShortSide': 14, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': None}, {'index': 7, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Rectangle', 'numUnits': 1, 'rawMaterialCost': 1106.421787152, 'processing': '105-Metal furniture-Non KD-Heavyweight (16g/18g)-', 'processingCost': 1005.83798832, 'polishing': {'costs': [82.5], 'processes': ['68-Polish-All Materials-Matte-Standard-']}, 'finishing': {'costs': [], 'processes': []}, 'weight': 10.0583798832, 'volume': 1277.4168000000002, 'surfaceArea': 0, 'shapeLongSide': 55, 'shapeShortSide': 30, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': None}, {'index': 8, 'material': 'Glass', 'materialType': 'Clear', 'shape': 'Rectangle', 'numUnits': 4, 'rawMaterialCost': 525, 'processing': '', 'processingCost': 0, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 26.25, 'volume': 0, 'surfaceArea': 10.5, 'shapeLongSide': 27, 'shapeShortSide': 14, 'shapeDepth': None, 'materialLongSide': None, 'grade': '5mm', 'materialThickness': None, 'materialShortSide': None}]		55.0	14.0	16.0	1.0	132-No packaging-None-	[]	55.0	14.0	35.0	0.2	0.03		[{'objLength': 56, 'objBreadth': 15, 'objDepth': 16.5, 'thermocol': False, 'cartonMaterial': '58-7ply-No printing-', 'bubbleWrap': True, 'polyWrap': True, 'packingCost': 248.75, 'cartonCost': 188.25, 'thermocolCost': 0, 'polyCost': 19.424999999999997, 'bubbleCost': 36.075, 'numUnits': 1}]	['70-Finishing-Powder coating Pipe/Rod-All colors-ex Gold-Standard-']	[637.5]	['None']	[]	[]	[]																
6	IN	Hard goods	Other	Other				NXA102010006-01	NXA102010006		['2021-11-25 07:08:33.222000']	https://pricing-tool.s3.ap-south-1.amazonaws.com/3Rj6WP4ozKDWvd5OAX2H.png		at home	slide 4	oid000537	False	oid000537-slide 4	1067.4153318339556	604.9251901472	55.75	33.45	176.29166666666666	243.58049292081805	2181.4126815686404	[{'index': 1, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Rectangle', 'numUnits': 1, 'rawMaterialCost': 511.85977627840003, 'processing': '102-Metal furniture-KD-Lightweight (20 g)-', 'processingCost': 604.9251901472, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 4.6532706934400005, 'volume': 590.9665600000001, 'surfaceArea': 0, 'shapeLongSide': 229, 'shapeShortSide': 2, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 2, 'materialShortSide': None}, {'index': 2, 'material': 'Wood', 'materialType': 'Mango', 'shape': 'Cuboid', 'numUnits': 2, 'rawMaterialCost': 555.5555555555555, 'processing': '', 'processingCost': 0, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.6944444444444444, 'volume': 0.6944444444444444, 'surfaceArea': 0, 'shapeLongSide': 15, 'shapeShortSide': 20, 'shapeDepth': 2, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': None, 'materialShortSide': None}]		17.0	22.0	24.0	1.0	132-No packaging-None-	[]	20.0	15.0	22.3	0.2	0.03		[{'objLength': 17.5, 'objBreadth': 22.5, 'objDepth': 24.5, 'thermocol': False, 'cartonMaterial': '58-7ply-No printing-', 'bubbleWrap': True, 'polyWrap': True, 'packingCost': 176.29166666666666, 'cartonCost': 147.29166666666666, 'thermocolCost': 0, 'polyCost': 8.399999999999999, 'bubbleCost': 15.600000000000001, 'numUnits': 1}]	['70-Finishing-Powder coating Pipe/Rod-All colors-ex Gold-Standard-']	[55.75]	['None']	['68-Polish-All Materials-Matte-Standard-']	[33.45]	['None']																
7	IN	Hard goods	Other	Other				NXA102010007-01	NXA102010007		['2021-11-25 09:07:39.516000']			at home	bar cart	odi000551	False	odi000551-bar cart	921.9025895341522	581.8331074409826	186.0	93.0	433.0467859895833	222.3051914001049	2438.087674364823	[{'index': 1, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Ellipse', 'numUnits': 2, 'rawMaterialCost': 199.17154934545178, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 239.00585921454214, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 1.9917154934545178, 'volume': 252.94837356547092, 'surfaceArea': 0, 'shapeLongSide': 26, 'shapeShortSide': 26, 'shapeDepth': None, 'materialLongSide': 12.7, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': 12.7}, {'index': 3, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Segment', 'numUnits': 6, 'rawMaterialCost': 30.479939039999998, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 36.575926847999995, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.3047993904, 'volume': 38.7096, 'surfaceArea': 0, 'shapeLongSide': 5, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 12.7, 'grade': 'Standard', 'materialThickness': 1, 'materialShortSide': 12.7}, {'index': 4, 'material': 'Iron', 'materialType': 'Cylindrical rod', 'shape': 'Segment', 'numUnits': 1, 'rawMaterialCost': 23.561897778033643, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 28.274277333640374, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.23561897778033644, 'volume': 29.92367002544278, 'surfaceArea': 0, 'shapeLongSide': 15, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 10, 'materialShortSide': None}, {'index': 5, 'material': 'Glass', 'materialType': 'Clear', 'shape': 'Rectangle', 'numUnits': 1, 'rawMaterialCost': 112.84722222222221, 'processing': '', 'processingCost': 0, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 5.642361111111111, 'volume': 0, 'surfaceArea': 2.256944444444444, 'shapeLongSide': 25, 'shapeShortSide': 13, 'shapeDepth': None, 'materialLongSide': None, 'grade': '5mm', 'materialThickness': None, 'materialShortSide': None}, {'index': 6, 'material': 'MDF', 'materialType': 'Standard', 'shape': 'Rectangle', 'numUnits': 1, 'rawMaterialCost': 49.19444444444444, 'processing': '', 'processingCost': 0, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 2.236111111111111, 'volume': 0, 'surfaceArea': 2.236111111111111, 'shapeLongSide': 23, 'shapeShortSide': 14, 'shapeDepth': None, 'materialLongSide': None, 'grade': '6mm', 'materialThickness': None, 'materialShortSide': None}, {'index': 7, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Rectangle', 'numUnits': 2, 'rawMaterialCost': 195.07160985600004, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 234.08593182720003, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 1.9507160985600003, 'volume': 247.74144000000004, 'surfaceArea': 0, 'shapeLongSide': 26, 'shapeShortSide': 14, 'shapeDepth': None, 'materialLongSide': 12.7, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': 12.7}, {'index': 8, 'material': 'Iron', 'materialType': 'Pipe', 'shape': 'Segment', 'numUnits': 6, 'rawMaterialCost': 36.57592684800001, 'processing': '104-Metal furniture-Non KD-Lightweight (20 g)-', 'processingCost': 43.89111221760001, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.36575926848000007, 'volume': 46.45152000000001, 'surfaceArea': 0, 'shapeLongSide': 5, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 12.7, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': 12.7}]		32.0	8.0	32.0	1.0	58-7ply-No printing-	[{'attachment': 'Tyres Rubber', 'numUnits': 11, 'cost': 275}]	26.0	15.0	31.0	0.2	0.03		[{'objLength': 32, 'objBreadth': 7, 'objDepth': 21, 'thermocol': True, 'cartonMaterial': '132-No packaging-None-', 'bubbleWrap': False, 'polyWrap': True, 'packingCost': 188.71345265624998, 'cartonCost': 0, 'thermocolCost': 178.91345265624997, 'polyCost': 9.799999999999999, 'bubbleCost': 0, 'numUnits': 1}, {'objLength': 26, 'objBreadth': 31, 'objDepth': 4, 'thermocol': False, 'cartonMaterial': '132-No packaging-None-', 'bubbleWrap': True, 'polyWrap': True, 'packingCost': 31, 'cartonCost': 0, 'thermocolCost': 0, 'polyCost': 10.85, 'bubbleCost': 20.150000000000002, 'numUnits': 1}]	['71-Finishing-Powder coating Pipe/Rod/Sheet-1 side/Wire-Gold-Standard-']	[186]	['2x']	['68-Polish-All Materials-Matte-Standard-']	[93]	['2x']																
8	IN	Hard goods	Other	Other				NXA102010008-01	NXA102010008		['2021-11-29 12:41:01.150000']			trend zone	nbi 559	tz1	False	tz1-nbi 559	62.510640944785266	79.16515538963245	30.0	11.25	35.60729166666667	8.200081934976403	226.7331699360608	[{'index': 1, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Cylinder', 'numUnits': 1, 'rawMaterialCost': 46.42995233010705, 'processing': '95-Steel-Standard--', 'processingCost': 63.31357135923689, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.42209047572824593, 'volume': 53.60559762868249, 'surfaceArea': 0, 'shapeLongSide': 2.9, 'shapeShortSide': None, 'shapeDepth': 7.6, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': None}, {'index': 2, 'material': 'Iron', 'materialType': 'Sheet', 'shape': 'Ellipse', 'numUnits': 1, 'rawMaterialCost': 4.429173084122054, 'processing': '95-Steel-Standard--', 'processingCost': 6.039781478348256, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.040265209855655036, 'volume': 5.113691879051948, 'surfaceArea': 0, 'shapeLongSide': 2.9, 'shapeShortSide': 2.9, 'shapeDepth': None, 'materialLongSide': None, 'grade': 'Standard', 'materialThickness': 1.2, 'materialShortSide': None}, {'index': 3, 'material': 'Iron', 'materialType': 'Cylindrical pipe', 'shape': 'Segment', 'numUnits': 1, 'rawMaterialCost': 11.65151553055616, 'processing': '98-Planter stand-KD-Light weight-', 'processingCost': 9.811802552047293, 'polishing': {'costs': [], 'processes': []}, 'finishing': {'costs': [], 'processes': []}, 'weight': 0.12264753190059116, 'volume': 15.576267703910485, 'surfaceArea': 0, 'shapeLongSide': 16, 'shapeShortSide': None, 'shapeDepth': None, 'materialLongSide': 10, 'grade': 'Premium', 'materialThickness': 1.22, 'materialShortSide': 10}]		17.0	7.9	9.0	4.0	58-7ply-No printing-	[]	7.5	3.0	7.5	0.2	0.03		[{'objLength': 8.5, 'objBreadth': 4, 'objDepth': 8.5, 'thermocol': False, 'cartonMaterial': '55-5ply-No printing-', 'bubbleWrap': True, 'polyWrap': True, 'packingCost': 25.342708333333334, 'cartonCost': 12.342708333333333, 'thermocolCost': 0, 'polyCost': 2.8, 'bubbleCost': 5.2, 'numUnits': 4}]	['75-Finishing-Powder coating Wire-All colors-ex Gold-Standard-']	[30]	['2x']	['68-Polish-All Materials-Matte-Standard-']	[11.25]	['None']																
